api,member,rank,url,domain,
Hadoop,OuterJoinRecordReader,8,http://tool.oschina.net/apidocs/apidoc?api=hadoop,tool.oschina.net,
Hadoop,OuterJoinRecordReader,8,http://tool.oschina.net/apidocs/apidoc?api=hadoop,tool.oschina.net,
Hadoop,OuterJoinRecordReader,9,http://www.netlikon.de/docs/javadoc-hadoop/branch-0.20-security-202/,netlikon.de,
Hadoop,OuterJoinRecordReader,9,http://www.netlikon.de/docs/javadoc-hadoop/branch-0.20-security-202/,netlikon.de,
Hadoop,OuterJoinRecordReader,10,http://www.netlikon.de/docs/javadoc-hadoop/branch-0.16/,netlikon.de,
Hadoop,OuterJoinRecordReader,10,http://www.netlikon.de/docs/javadoc-hadoop/branch-0.16/,netlikon.de,
Hadoop,OutputCollector,1,https://hadoop.apache.org/docs/current/api/org/apache/hadoop/mapred/OutputCollector.html,hadoop.apache.org,
Hadoop,OutputCollector,2,https://stackoverflow.com/questions/10996963/hadoop-how-does-outputcollector-work-during-mapreduce,stackoverflow.com,
Hadoop,OutputCollector,3,http://hadoopbeforestarting.blogspot.com/2012/12/difference-between-hadoop-old-api-and.html,hadoopbeforestarting.blogspot.com,
Hadoop,OutputCollector,4,https://stackoverflow.com/questions/42898408/mapreduce-wordcount-example-using-outputcollector,stackoverflow.com,
Hadoop,OutputCollector,5,https://discuss.pivotal.io/hc/en-us/articles/205649987-MapReduce-job-failed-with-Unable-to-initialize-any-output-collector-,discuss.pivotal.io,
Hadoop,OutputCollector,6,https://stackoverflow.com/questions/12763478/how-outputcollector-works,stackoverflow.com,
Hadoop,OutputCollector,7,https://www.guru99.com/create-your-first-hadoop-program.html,guru99.com,
Hadoop,OutputCollector,8,https://stackoverflow.com/questions/7719815/hadoop-outputcollector,stackoverflow.com,
Hadoop,OutputCollector,9,https://cseweb.ucsd.edu/classes/fa07/cse124/lab2/writingMR.html,cseweb.ucsd.edu,
Hadoop,OutputCollector,10,https://developer.yahoo.com/hadoop/tutorial/module4.html,developer.yahoo.com,
Hadoop,OutputCommitter,1,https://hadoop.apache.org/docs/r2.4.1/api/org/apache/hadoop/mapred/OutputCommitter.html,hadoop.apache.org,
Hadoop,OutputCommitter,1,https://hadoop.apache.org/docs/r2.4.1/api/org/apache/hadoop/mapred/OutputCommitter.html,hadoop.apache.org,
Hadoop,OutputCommitter,2,http://johnjianfang.blogspot.com/2014/09/outputcommitter-in-hadoop-two.html,johnjianfang.blogspot.com,
Hadoop,OutputCommitter,2,http://johnjianfang.blogspot.com/2014/09/outputcommitter-in-hadoop-two.html,johnjianfang.blogspot.com,
Hadoop,OutputCommitter,3,http://hadoop.apache.org/docs/r2.7.4/api/org/apache/hadoop/mapred/OutputCommitter.html,hadoop.apache.org,
Hadoop,OutputCommitter,3,http://hadoop.apache.org/docs/r2.7.4/api/org/apache/hadoop/mapred/OutputCommitter.html,hadoop.apache.org,
Hadoop,OutputCommitter,4,https://stackoverflow.com/questions/14290234/how-do-i-set-a-custom-output-committer-in-the-new-hadoop-api,stackoverflow.com,
Hadoop,OutputCommitter,4,https://stackoverflow.com/questions/14290234/how-do-i-set-a-custom-output-committer-in-the-new-hadoop-api,stackoverflow.com,
Hadoop,OutputCommitter,5,https://issues.apache.org/jira/browse/HIVE-16295,issues.apache.org,
Hadoop,OutputCommitter,5,https://issues.apache.org/jira/browse/HIVE-16295,issues.apache.org,
Hadoop,OutputCommitter,6,https://github.com/rdblue/s3committer,github.com,
Hadoop,OutputCommitter,6,https://github.com/rdblue/s3committer,github.com,
Hadoop,OutputCommitter,7,https://stackoverflow.com/questions/41498356/hadoop-project-stuck-on-the-step-file-output-committer-algorithm-version-is-1,stackoverflow.com,
Hadoop,OutputCommitter,7,https://stackoverflow.com/questions/41498356/hadoop-project-stuck-on-the-step-file-output-committer-algorithm-version-is-1,stackoverflow.com,
Hadoop,OutputCommitter,8,http://docs.qubole.com/en/latest/user-guide/spark/spark-best-practices.html,docs.qubole.com,
Hadoop,OutputCommitter,8,http://docs.qubole.com/en/latest/user-guide/spark/spark-best-practices.html,docs.qubole.com,
Hadoop,OutputCommitter,9,http://spark.apache.org/docs/2.0.1/api/java/org/apache/spark/mapred/SparkHadoopMapRedUtil.html,spark.apache.org,
Hadoop,OutputCommitter,9,http://spark.apache.org/docs/2.0.1/api/java/org/apache/spark/mapred/SparkHadoopMapRedUtil.html,spark.apache.org,
Hadoop,OutputCommitter,10,https://hbase.apache.org/apidocs/org/apache/hadoop/hbase/mapreduce/TableOutputFormat.html,hbase.apache.org,
Hadoop,OutputCommitter,10,https://hbase.apache.org/apidocs/org/apache/hadoop/hbase/mapreduce/TableOutputFormat.html,hbase.apache.org,
Hadoop,OutputFormat,1,http://hadoop.apache.org/docs/r3.0.0-alpha1/api/org/apache/hadoop/mapred/OutputFormat.html,hadoop.apache.org,
Hadoop,OutputFormat,1,http://hadoop.apache.org/docs/r3.0.0-alpha1/api/org/apache/hadoop/mapred/OutputFormat.html,hadoop.apache.org,
Hadoop,OutputFormat,2,https://www.infoq.com/articles/HadoopOutputFormat,infoq.com,
Hadoop,OutputFormat,2,https://www.infoq.com/articles/HadoopOutputFormat,infoq.com,
Hadoop,OutputFormat,3,https://hadoop.apache.org/docs/current/api/org/apache/hadoop/mapreduce/OutputFormat.html,hadoop.apache.org,
Hadoop,OutputFormat,3,https://hadoop.apache.org/docs/current/api/org/apache/hadoop/mapreduce/OutputFormat.html,hadoop.apache.org,
Hadoop,OutputFormat,4,http://hadooptutorial.info/hadoop-output-formats/,hadooptutorial.info,
Hadoop,OutputFormat,4,http://hadooptutorial.info/hadoop-output-formats/,hadooptutorial.info,
Hadoop,OutputFormat,5,https://acadgild.com/blog/implementing-custom-output-format-hadoop/,acadgild.com,
Hadoop,OutputFormat,5,https://acadgild.com/blog/implementing-custom-output-format-hadoop/,acadgild.com,
Hadoop,OutputFormat,6,https://github.com/tensorflow/ecosystem/tree/master/hadoop,github.com,
Hadoop,OutputFormat,6,https://github.com/tensorflow/ecosystem/tree/master/hadoop,github.com,
Hadoop,OutputFormat,7,https://data-flair.training/blogs/hadoop-outputformat/,data-flair.training,
Hadoop,OutputFormat,7,https://data-flair.training/blogs/hadoop-outputformat/,data-flair.training,
Hadoop,OutputFormat,8,https://stackoverflow.com/questions/38503502/getting-hadoop-outputformat-runtimeexception-while-running-apache-spark-kafka-st,stackoverflow.com,
Hadoop,OutputFormat,8,https://stackoverflow.com/questions/38503502/getting-hadoop-outputformat-runtimeexception-while-running-apache-spark-kafka-st,stackoverflow.com,
Hadoop,OutputFormat,9,https://dzone.com/articles/implementing-hadoops-input-format-and-output-forma,dzone.com,
Hadoop,OutputFormat,9,https://ci.apache.org/projects/flink/flink-docs-release-1.3/dev/batch/hadoop_compatibility.html,ci.apache.org,
Hadoop,OutputFormat,10,https://stackoverflow.com/questions/29612503/how-to-create-a-custom-output-format-in-hadoop,stackoverflow.com,
Hadoop,OutputFormat,10,https://stackoverflow.com/questions/29612503/how-to-create-a-custom-output-format-in-hadoop,stackoverflow.com,
Hadoop,OutputLogFilter,1,https://hadoop.apache.org/docs/r1.0.4/api/org/apache/hadoop/fs/class-use/PathFilter.html,hadoop.apache.org,
Hadoop,OutputLogFilter,2,https://issues.apache.org/jira/browse/mapreduce-279,issues.apache.org,
Hadoop,OutputLogFilter,3,https://hadoop.apache.org/docs/r2.4.1/api/org/apache/hadoop/mapred/package-tree.html,hadoop.apache.org,
Hadoop,OutputLogFilter,4,https://www.cloudera.com/documentation/other/tutorial/CDH5/topics/ht_job_submission.html,cloudera.com,
Hadoop,OutputLogFilter,5,https://hadoop.apache.org/docs/r2.4.1/api/org/apache/hadoop/fs/PathFilter.html,hadoop.apache.org,
Hadoop,OutputLogFilter,6,https://hadoopi.wordpress.com/2013/07/29/hadoop-filter-input-files-used-for-mapreduce/,hadoopi.wordpress.com,
Hadoop,OutputLogFilter,7,https://stackoverflow.com/questions/47151008/need-to-merge-avro-files-using-java-application,stackoverflow.com,
Hadoop,OutputLogFilter,8,http://www.java2s.com/Code/Jar/h/Downloadhadoopcore0202320sourcesjar.htm,java2s.com,
Hadoop,OutputLogFilter,9,http://archive.cloudera.com/cdh5/cdh/5/hadoop/api/,archive.cloudera.com,
Hadoop,OutputLogFilter,10,http://www.java2s.com/Code/Jar/h/Downloadhadoopcore0201jar.htm,java2s.com,
Hadoop,OverrideRecordReader,1,https://hadoop.apache.org/docs/r2.8.2/api/org/apache/hadoop/conf/Configurable.html,hadoop.apache.org,
Hadoop,OverrideRecordReader,1,https://hadoop.apache.org/docs/r2.8.2/api/org/apache/hadoop/conf/Configurable.html,hadoop.apache.org,
Hadoop,OverrideRecordReader,2,https://hadoopi.wordpress.com/2013/05/31/custom-recordreader-processing-string-pattern-delimited-records/,hadoopi.wordpress.com,
Hadoop,OverrideRecordReader,2,https://hadoopi.wordpress.com/2013/05/31/custom-recordreader-processing-string-pattern-delimited-records/,hadoopi.wordpress.com,
Hadoop,OverrideRecordReader,3,https://hadoop.apache.org/docs/r2.4.1/api/org/apache/hadoop/conf/Configurable.html,hadoop.apache.org,
Hadoop,OverrideRecordReader,3,https://hadoop.apache.org/docs/r2.4.1/api/org/apache/hadoop/conf/Configurable.html,hadoop.apache.org,
Hadoop,OverrideRecordReader,4,https://stackoverflow.com/questions/15610449/overriding-recordreader-to-read-paragraph-at-once-instead-of-line,stackoverflow.com,
Hadoop,OverrideRecordReader,4,https://issues.apache.org/jira/browse/mapreduce-279,issues.apache.org,
Hadoop,OverrideRecordReader,5,http://hadoop.apache.org/docs/r2.7.1/api/org/apache/hadoop/mapreduce/lib/input/TextInputFormat.html,hadoop.apache.org,
Hadoop,OverrideRecordReader,5,https://stackoverflow.com/questions/15610449/overriding-recordreader-to-read-paragraph-at-once-instead-of-line,stackoverflow.com,
Hadoop,OverrideRecordReader,6,http://analyticspro.org/2012/08/01/wordcount-with-custom-record-reader-of-textinputformat/,analyticspro.org,
Hadoop,OverrideRecordReader,6,http://analyticspro.org/2012/08/01/wordcount-with-custom-record-reader-of-textinputformat/,analyticspro.org,
Hadoop,OverrideRecordReader,7,http://www.java2s.com/Code/Jar/h/Downloadhadoopcore0202320sourcesjar.htm,java2s.com,
Hadoop,OverrideRecordReader,7,http://www.java2s.com/Code/Jar/h/Downloadhadoopcore0202320sourcesjar.htm,java2s.com,
Hadoop,OverrideRecordReader,8,http://archive.cloudera.com/cdh5/cdh/5/hadoop/api/,archive.cloudera.com,
Hadoop,OverrideRecordReader,8,http://archive.cloudera.com/cdh5/cdh/5/hadoop/api/,archive.cloudera.com,
Hadoop,OverrideRecordReader,9,http://www.java2s.com/Code/Jar/h/Downloadhadoopcore0201jar.htm,java2s.com,
Hadoop,OverrideRecordReader,9,http://www.java2s.com/Code/Jar/h/Downloadhadoopcore0201jar.htm,java2s.com,
Hadoop,OverrideRecordReader,10,https://issues.apache.org/jira/browse/mapreduce-279,issues.apache.org,
Hadoop,OverrideRecordReader,10,https://www.quora.com/What-is-the-purpose-of-RecordReader-in-Hadoop,quora.com,
Hadoop,ParentNotDirectoryException,1,https://hadoop.apache.org/docs/r2.7.0/api/org/apache/hadoop/fs/FileContext.html,hadoop.apache.org,
Hadoop,ParentNotDirectoryException,2,https://github.com/NetApp/NetApp-Hadoop-NFS-Connector/blob/master/src/main/java/org/apache/hadoop/fs/nfs/NFSv3FileSystem.java,github.com,
Hadoop,ParentNotDirectoryException,3,https://hadoop.apache.org/docs/r2.6.1/api/org/apache/hadoop/fs/AbstractFileSystem.html,hadoop.apache.org,
Hadoop,ParentNotDirectoryException,4,https://github.com/Pivotal-Data-Attic/pivotalrd-libhdfs3/issues/16,github.com,
Hadoop,ParentNotDirectoryException,5,https://hadoop.apache.org/docs/r2.5.2/api/org/apache/hadoop/fs/FileSystem.html,hadoop.apache.org,
Hadoop,ParentNotDirectoryException,6,https://stackoverflow.com/questions/47029779/hadoop-mapreduce-word-count-program,stackoverflow.com,
Hadoop,ParentNotDirectoryException,7,https://issues.apache.org/jira/browse/MAPREDUCE-6288,issues.apache.org,
Hadoop,ParentNotDirectoryException,8,https://stackoverflow.com/questions/24789447/error-when-crawling-with-nutch-input-path-does-not-exist-hdfs-urls-seed,stackoverflow.com,
Hadoop,ParentNotDirectoryException,9,https://discuss.cloudxlab.com/t/error-while-loading-csv-file-in-spark/159,discuss.cloudxlab.com,
Hadoop,ParentNotDirectoryException,10,http://www.java2s.com/Code/Jar/h/Downloadhadoopcommon0210jar.htm,java2s.com,
Hadoop,Parser,1,https://hadoop.apache.org/docs/r2.7.3/api/org/apache/hadoop/mapred/join/Parser.html,hadoop.apache.org,
Hadoop,Parser,1,https://hadoop.apache.org/docs/r2.7.3/api/org/apache/hadoop/mapred/join/Parser.html,hadoop.apache.org,
Hadoop,Parser,2,https://www.informatica.com/products/big-data/big-data-parser.html,informatica.com,
Hadoop,Parser,2,https://www.informatica.com/products/big-data/big-data-parser.html,informatica.com,
Hadoop,Parser,3,https://hadoop.apache.org/docs/r1.0.4/api/org/apache/hadoop/util/GenericOptionsParser.html,hadoop.apache.org,
Hadoop,Parser,3,https://hadoop.apache.org/docs/r1.0.4/api/org/apache/hadoop/util/GenericOptionsParser.html,hadoop.apache.org,
Hadoop,Parser,4,https://hortonworks.com/blog/logparsing-with-cascading/,hortonworks.com,
Hadoop,Parser,4,https://hortonworks.com/blog/logparsing-with-cascading/,hortonworks.com,
Hadoop,Parser,5,https://www.youtube.com/watch?v=gWaTBSwWCuU,youtube.com,
Hadoop,Parser,5,https://www.youtube.com/watch?v=gWaTBSwWCuU,youtube.com,
Hadoop,Parser,6,https://hortonworks.com/blog/apache-hadoop-meets-informatica-data-parsing/,hortonworks.com,
Hadoop,Parser,6,https://hortonworks.com/blog/apache-hadoop-meets-informatica-data-parsing/,hortonworks.com,
Hadoop,Parser,7,http://druid.io/docs/latest/development/extensions-contrib/parquet.html,druid.io,
Hadoop,Parser,7,http://druid.io/docs/latest/development/extensions-contrib/parquet.html,druid.io,
Hadoop,Parser,8,https://github.com/shsdev/hocr-parser-hadoopjob,github.com,
Hadoop,Parser,8,https://github.com/shsdev/hocr-parser-hadoopjob,github.com,
Hadoop,Parser,9,https://readwrite.com/2011/11/02/first-hadoop-platform-solution/,readwrite.com,
Hadoop,Parser,9,https://readwrite.com/2011/11/02/first-hadoop-platform-solution/,readwrite.com,
Hadoop,Parser,10,https://www.youtube.com/watch?v=5E9C8uA5zzg,youtube.com,
Hadoop,Parser,10,https://www.youtube.com/watch?v=5E9C8uA5zzg,youtube.com,
Hadoop,Parser.Node,1,https://hadoop.apache.org/docs/r2.7.3/api/org/apache/hadoop/mapred/join/Parser.html,hadoop.apache.org,
Hadoop,Parser.Node,1,https://hadoop.apache.org/docs/r2.7.3/api/org/apache/hadoop/mapred/join/Parser.html,hadoop.apache.org,
Hadoop,Parser.Node,2,https://stackoverflow.com/questions/17684647/handling-loops-in-oozie-workflow,stackoverflow.com,
Hadoop,Parser.Node,2,https://stackoverflow.com/questions/17684647/handling-loops-in-oozie-workflow,stackoverflow.com,
Hadoop,Parser.Node,3,https://support.datastax.com/hc/en-us/articles/205126545-DSE-Analytics-node-fails-to-startup-with-error-org-xml-sax-SAXParseException-Premature-end-of-file-,support.datastax.com,
Hadoop,Parser.Node,3,https://support.datastax.com/hc/en-us/articles/205126545-DSE-Analytics-node-fails-to-startup-with-error-org-xml-sax-SAXParseException-Premature-end-of-file-,support.datastax.com,
Hadoop,Parser.Node,4,https://www.datadoghq.com/blog/collecting-hadoop-metrics/,datadoghq.com,
Hadoop,Parser.Node,4,https://www.datadoghq.com/blog/collecting-hadoop-metrics/,datadoghq.com,
Hadoop,Parser.Node,5,https://my.vertica.com/docs/7.2.x/HTML/Content/Authoring/HadoopIntegrationGuide/NativeFormats/ReadingNativeFormats.htm,my.vertica.com,
Hadoop,Parser.Node,5,https://my.vertica.com/docs/7.2.x/HTML/Content/Authoring/HadoopIntegrationGuide/NativeFormats/ReadingNativeFormats.htm,my.vertica.com,
Hadoop,Parser.Node,6,https://www.elastic.co/guide/en/beats/heartbeat/current/configuring-ingest-node.html,elastic.co,
Hadoop,Parser.Node,6,https://www.elastic.co/guide/en/beats/heartbeat/current/configuring-ingest-node.html,elastic.co,
Hadoop,Parser.Node,7,https://stackoverflow.com/questions/36795691/hadoop-single-node-fatal-error-core-site-xml1117-content-is-not-allowed-i,stackoverflow.com,
Hadoop,Parser.Node,7,https://stackoverflow.com/questions/36795691/hadoop-single-node-fatal-error-core-site-xml1117-content-is-not-allowed-i,stackoverflow.com,
Hadoop,Parser.Node,8,https://github.com/koorchik/node-hadoop-streaming-utils,github.com,
Hadoop,Parser.Node,8,https://github.com/koorchik/node-hadoop-streaming-utils,github.com,
Hadoop,Parser.Node,9,https://www.npmjs.com/package/properties-parser,npmjs.com,
Hadoop,Parser.Node,9,https://www.npmjs.com/package/properties-parser,npmjs.com,
Hadoop,Parser.Node,10,https://wiki.openstreetmap.org/wiki/Frameworks,wiki.openstreetmap.org,
Hadoop,Parser.Node,10,https://wiki.openstreetmap.org/wiki/Frameworks,wiki.openstreetmap.org,
Hadoop,Parser.NodeToken,1,https://hadoop.apache.org/docs/r2.7.1/api/org/apache/hadoop/mapred/join/Parser.html,hadoop.apache.org,
Hadoop,Parser.NodeToken,1,https://hadoop.apache.org/docs/r2.7.1/api/org/apache/hadoop/mapred/join/Parser.html,hadoop.apache.org,
Hadoop,Parser.NodeToken,2,http://archive.cloudera.com/cdh5/cdh/5/hadoop/api/,archive.cloudera.com,
Hadoop,Parser.NodeToken,2,http://archive.cloudera.com/cdh5/cdh/5/hadoop/api/,archive.cloudera.com,
Hadoop,Parser.NodeToken,3,https://www.informatica.com/products/big-data/big-data-parser.html,informatica.com,
Hadoop,Parser.NodeToken,3,https://www.informatica.com/products/big-data/big-data-parser.html,informatica.com,
Hadoop,Parser.NodeToken,4,https://hortonworks.com/blog/logparsing-with-cascading/,hortonworks.com,
Hadoop,Parser.NodeToken,4,https://hortonworks.com/blog/logparsing-with-cascading/,hortonworks.com,
Hadoop,Parser.NodeToken,5,http://jmedium.com/,jmedium.com,
Hadoop,Parser.NodeToken,5,http://www.devx.com/Java/Article/47465,devx.com,
Hadoop,Parser.NodeToken,6,http://www.netlikon.de/docs/javadoc-hadoop/branch-0.19/,netlikon.de,
Hadoop,Parser.NodeToken,6,http://jmedium.com/,jmedium.com,
Hadoop,Parser.NodeToken,7,https://github.com/auth0/jwt-decode,github.com,
Hadoop,Parser.NodeToken,7,http://www.netlikon.de/docs/javadoc-hadoop/branch-0.19/,netlikon.de,
Hadoop,Parser.NodeToken,8,https://www.slideshare.net/skaluska/data-ingestion-extraction-parsing-on-hadoop,slideshare.net,
Hadoop,Parser.NodeToken,8,https://github.com/auth0/jwt-decode,github.com,
Hadoop,Parser.NodeToken,9,https://docs.datastax.com/en/datastax_enterprise/4.8/datastax_enterprise/tools/toolsDsetool.html,docs.datastax.com,
Hadoop,Parser.NodeToken,9,https://www.slideshare.net/skaluska/data-ingestion-extraction-parsing-on-hadoop,slideshare.net,
Hadoop,Parser.NodeToken,10,https://www.npmjs.com/package/token-parser,npmjs.com,
Hadoop,Parser.NodeToken,10,https://docs.datastax.com/en/datastax_enterprise/4.8/datastax_enterprise/tools/toolsDsetool.html,docs.datastax.com,
Hadoop,Parser.NumToken,1,https://hadoop.apache.org/docs/r2.7.1/api/org/apache/hadoop/mapred/join/Parser.html,hadoop.apache.org,
Hadoop,Parser.NumToken,1,https://hadoop.apache.org/docs/r2.7.1/api/org/apache/hadoop/mapred/join/Parser.html,hadoop.apache.org,
Hadoop,Parser.NumToken,2,http://archive.cloudera.com/cdh5/cdh/5/hadoop/api/,archive.cloudera.com,
Hadoop,Parser.NumToken,2,http://archive.cloudera.com/cdh5/cdh/5/hadoop/api/,archive.cloudera.com,
Hadoop,Parser.NumToken,3,https://www.informatica.com/products/big-data/big-data-parser.html,informatica.com,
Hadoop,Parser.NumToken,3,https://www.informatica.com/products/big-data/big-data-parser.html,informatica.com,
Hadoop,Parser.NumToken,4,https://hortonworks.com/blog/logparsing-with-cascading/,hortonworks.com,
Hadoop,Parser.NumToken,4,https://hortonworks.com/blog/logparsing-with-cascading/,hortonworks.com,
Hadoop,Parser.NumToken,5,https://docs.oracle.com/javase/7/docs/api/java/util/StringTokenizer.html,docs.oracle.com,
Hadoop,Parser.NumToken,5,https://docs.oracle.com/javase/7/docs/api/java/util/StringTokenizer.html,docs.oracle.com,
Hadoop,Parser.NumToken,6,http://www.devx.com/Java/Article/47465,devx.com,
Hadoop,Parser.NumToken,6,http://www.netlikon.de/docs/javadoc-hadoop/branch-0.19/,netlikon.de,
Hadoop,Parser.NumToken,7,http://www.netlikon.de/docs/javadoc-hadoop/branch-0.19/,netlikon.de,
Hadoop,Parser.NumToken,7,http://jmedium.com/,jmedium.com,
Hadoop,Parser.NumToken,8,http://jmedium.com/,jmedium.com,
Hadoop,Parser.NumToken,8,http://www.netlikon.de/docs/javadoc-hadoop/branch-0.16/,netlikon.de,
Hadoop,Parser.NumToken,9,http://www.netlikon.de/docs/javadoc-hadoop/branch-0.16/,netlikon.de,
Hadoop,Parser.NumToken,9,https://www.slideshare.net/skaluska/data-ingestion-extraction-parsing-on-hadoop,slideshare.net,
Hadoop,Parser.NumToken,10,https://www.slideshare.net/skaluska/data-ingestion-extraction-parsing-on-hadoop,slideshare.net,
Hadoop,Parser.NumToken,10,https://spark.apache.org/docs/2.2.0/ml-features.html,spark.apache.org,
Hadoop,Parser.StrToken,1,https://hadoop.apache.org/docs/r2.7.1/api/org/apache/hadoop/mapred/join/Parser.html,hadoop.apache.org,
Hadoop,Parser.StrToken,1,https://hadoop.apache.org/docs/r2.7.1/api/org/apache/hadoop/mapred/join/Parser.html,hadoop.apache.org,
Hadoop,Parser.StrToken,2,http://archive.cloudera.com/cdh5/cdh/5/hadoop/api/,archive.cloudera.com,
Hadoop,Parser.StrToken,2,http://archive.cloudera.com/cdh5/cdh/5/hadoop/api/,archive.cloudera.com,
Hadoop,Parser.StrToken,3,https://www.informatica.com/products/big-data/big-data-parser.html,informatica.com,
Hadoop,Parser.StrToken,3,https://www.informatica.com/products/big-data/big-data-parser.html,informatica.com,
Hadoop,Parser.StrToken,4,https://stackoverflow.com/questions/4065999/does-hive-have-a-string-split-function,stackoverflow.com,
Hadoop,Parser.StrToken,4,https://stackoverflow.com/questions/4065999/does-hive-have-a-string-split-function,stackoverflow.com,
Hadoop,Parser.StrToken,5,https://hortonworks.com/blog/logparsing-with-cascading/,hortonworks.com,
Hadoop,Parser.StrToken,5,https://hortonworks.com/blog/logparsing-with-cascading/,hortonworks.com,
Hadoop,Parser.StrToken,6,https://docs.oracle.com/javase/7/docs/api/java/util/StringTokenizer.html,docs.oracle.com,
Hadoop,Parser.StrToken,6,https://docs.oracle.com/javase/7/docs/api/java/util/StringTokenizer.html,docs.oracle.com,
Hadoop,Parser.StrToken,7,http://c-for-dummies.com/blog/?p=1758,c-for-dummies.com,
Hadoop,Parser.StrToken,7,http://c-for-dummies.com/blog/?p=1758,c-for-dummies.com,
Hadoop,Parser.StrToken,8,http://www.devx.com/Java/Article/47465,devx.com,
Hadoop,Parser.StrToken,8,https://www.cs.rutgers.edu/~pxk/416/notes/c-tutorials/strtok.html,cs.rutgers.edu,
Hadoop,Parser.StrToken,9,https://www.cs.rutgers.edu/~pxk/416/notes/c-tutorials/strtok.html,cs.rutgers.edu,
Hadoop,Parser.StrToken,9,https://developer.ibm.com/hadoop/2015/07/31/implement-simple-parse_url-user-defined-function-bigsql/,developer.ibm.com,
Hadoop,Parser.StrToken,10,https://developer.ibm.com/hadoop/2015/07/31/implement-simple-parse_url-user-defined-function-bigsql/,developer.ibm.com,
Hadoop,Parser.StrToken,10,http://jmedium.com/,jmedium.com,
Hadoop,Parser.Token,1,https://hadoop.apache.org/docs/r2.7.3/api/org/apache/hadoop/mapred/join/Parser.html,hadoop.apache.org,
Hadoop,Parser.Token,1,https://hadoop.apache.org/docs/r2.7.3/api/org/apache/hadoop/mapred/join/Parser.html,hadoop.apache.org,
Hadoop,Parser.Token,2,https://github.com/apache/hive/blob/master/ql/src/java/org/apache/hadoop/hive/ql/parse/ParseDriver.java,github.com,
Hadoop,Parser.Token,2,https://github.com/apache/hive/blob/master/ql/src/java/org/apache/hadoop/hive/ql/parse/ParseDriver.java,github.com,
Hadoop,Parser.Token,3,https://hive.apache.org/javadocs/r2.1.1/api/org/apache/hadoop/hive/ql/parse/ParseDriver.html,hive.apache.org,
Hadoop,Parser.Token,3,https://hive.apache.org/javadocs/r2.1.1/api/org/apache/hadoop/hive/ql/parse/ParseDriver.html,hive.apache.org,
Hadoop,Parser.Token,4,https://stackoverflow.com/questions/25684823/mismatchedtokenexception-on-hive-create-table-query,stackoverflow.com,
Hadoop,Parser.Token,4,https://stackoverflow.com/questions/25684823/mismatchedtokenexception-on-hive-create-table-query,stackoverflow.com,
Hadoop,Parser.Token,5,https://issues.apache.org/jira/browse/YARN-1866,issues.apache.org,
Hadoop,Parser.Token,5,https://issues.apache.org/jira/browse/YARN-1866,issues.apache.org,
Hadoop,Parser.Token,6,https://www.elastic.co/guide/en/elasticsearch/hadoop/current/mapping.html,elastic.co,
Hadoop,Parser.Token,6,https://www.elastic.co/guide/en/elasticsearch/hadoop/current/mapping.html,elastic.co,
Hadoop,Parser.Token,7,https://issues.apache.org/jira/browse/HADOOP-10820,issues.apache.org,
Hadoop,Parser.Token,7,https://issues.apache.org/jira/browse/HADOOP-10820,issues.apache.org,
Hadoop,Parser.Token,8,https://docs.oracle.com/javase/7/docs/api/java/util/StringTokenizer.html,docs.oracle.com,
Hadoop,Parser.Token,8,https://docs.oracle.com/javase/7/docs/api/java/util/StringTokenizer.html,docs.oracle.com,
Hadoop,Parser.Token,9,http://archive.cloudera.com/cdh5/cdh/5/hadoop/api/,archive.cloudera.com,
Hadoop,Parser.Token,9,http://archive.cloudera.com/cdh5/cdh/5/hadoop/api/,archive.cloudera.com,
Hadoop,Parser.Token,10,http://php.net/manual/en/tokens.php,php.net,
Hadoop,Parser.Token,10,http://php.net/manual/en/tokens.php,php.net,
Hadoop,Parser.TType,1,https://hadoop.apache.org/docs/r2.7.3/api/org/apache/hadoop/mapred/join/Parser.html,hadoop.apache.org,
Hadoop,Parser.TType,1,https://hadoop.apache.org/docs/r2.7.3/api/org/apache/hadoop/mapred/join/Parser.html,hadoop.apache.org,
Hadoop,Parser.TType,2,http://druid.io/docs/latest/development/extensions-contrib/parquet.html,druid.io,
Hadoop,Parser.TType,2,http://druid.io/docs/latest/development/extensions-contrib/parquet.html,druid.io,
Hadoop,Parser.TType,3,https://www.elastic.co/guide/en/elasticsearch/hadoop/current/mapping.html,elastic.co,
Hadoop,Parser.TType,3,https://www.elastic.co/guide/en/elasticsearch/hadoop/current/mapping.html,elastic.co,
Hadoop,Parser.TType,4,http://druid.io/docs/latest/Tasks.html,druid.io,
Hadoop,Parser.TType,4,http://druid.io/docs/latest/Tasks.html,druid.io,
Hadoop,Parser.TType,5,https://www.informatica.com/products/big-data/big-data-parser.html,informatica.com,
Hadoop,Parser.TType,5,https://www.informatica.com/products/big-data/big-data-parser.html,informatica.com,
Hadoop,Parser.TType,6,http://druid.io/docs/latest/development/extensions-core/avro.html,druid.io,
Hadoop,Parser.TType,6,http://druid.io/docs/latest/development/extensions-core/avro.html,druid.io,
Hadoop,Parser.TType,7,https://my.vertica.com/docs/8.1.x/HTML/index.htm#Authoring/FlexTables/FlexParsersReference.htm,my.vertica.com,
Hadoop,Parser.TType,7,https://my.vertica.com/docs/8.1.x/HTML/index.htm#Authoring/FlexTables/FlexParsersReference.htm,my.vertica.com,
